code;url;product_name;brands;stores;nutrition_grade_fr;categories;main_category_fr;countries_fr;image_url;image_small_url;last_modified_t
20396145;http://world-fr.openfoodfacts.org/produit/20396145/palmiers-feuilletes-croustillants-sondey;Palmiers feuilletés croustillants;Sondey;LIDL;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits feuilletés,Palmiers;Biscuits;France;http://fr.openfoodfacts.org/images/products/20396145/front.22.400.jpg;http://fr.openfoodfacts.org/images/products/20396145/front.22.200.jpg;1506968908
20398989;http://world-fr.openfoodfacts.org/produit/20398989/biscuits-cuillers-sondey;Biscuits cuillers;Sondey;;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/20398989/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/20398989/front.5.200.jpg;1492280398
20422479;http://world-fr.openfoodfacts.org/produit/20422479/neo-sondey;NEO;Sondey;Lidl;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/20422479/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/20422479/front.6.200.jpg;1438759655
20443603;http://world-fr.openfoodfacts.org/produit/20443603/tartelettes-citron-sondey;Tartelettes citron;Sondey;Lidl;e;Biscuits sablés;Biscuits;France;http://fr.openfoodfacts.org/images/products/20443603/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/20443603/front.3.200.jpg;1476088744
2048654099993;http://world-fr.openfoodfacts.org/produit/2048654099993/biscuits-au-chocolat-au-lait-hema;Biscuits au Chocolat au Lait;Hema;Hema;e;Biscuits au chocolat au lait;Biscuits;France;;;1511887224
20492632;http://world-fr.openfoodfacts.org/produit/20492632/envitas-cacao-sondey;Envitas Cacao;Sondey;LIDL;d;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/20492632/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/20492632/front.10.200.jpg;1494580399
2058233599998;http://world-fr.openfoodfacts.org/produit/2058233599998/biscuits-aux-fruits-secs-aux-raisins-hema;Biscuits aux Fruits Secs aux Raisins;Hema;Hema;d;Biscuits,Biscuits aux fruits secs,Biscuits aux raisins;Biscuits;France;;;1484314921
20616793;http://world-fr.openfoodfacts.org/produit/20616793/wholemeal-cookies-with-thyme-honey-and-oat-flakes-eridanous;Wholemeal cookies with thyme honey and oat flakes;Eridanous,Lidl;Lidl;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/20616793/front.11.400.jpg;http://fr.openfoodfacts.org/images/products/20616793/front.11.200.jpg;1460453355
20619466;http://world-fr.openfoodfacts.org/produit/20619466/pasticcini-con-ripieno-al-cacao-italiamo;Pasticcini con Ripieno al Cacao;Italiamo,Lidl;Lidl;e;Biscuits au chocolat;Biscuits;France;;;1497939482
20621001;http://world-fr.openfoodfacts.org/produit/20621001/les-sables-coeur-pomme-tatin-sondey;Les Sablés coeur pomme tatin;Sondey;LIDL;e;Biscuits sablés;Biscuits;France;;;1511895534
20627096;http://world-fr.openfoodfacts.org/produit/20627096/captain-rondo-vanilla-sondey;Captain Rondo vanilla;Sondey;LIDL;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/20627096/front.19.400.jpg;http://fr.openfoodfacts.org/images/products/20627096/front.19.200.jpg;1448127382
20665661;http://world-fr.openfoodfacts.org/produit/20665661/les-p-tits-biscuits-sondey;Les p'tits biscuits;Sondey;Leader price;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/20665661/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/20665661/front.5.200.jpg;1502433384
20669188;http://world-fr.openfoodfacts.org/produit/20669188/biscino-black-white-sondey;Biscino Black & white;Sondey;Lidl;e;Biscuits au chocolat;Biscuits;France;;;1479759467
20710989;http://world-fr.openfoodfacts.org/produit/20710989/lunettes-de-romans-myrtille-de-l-ardeche-saveurs-de-nos-regions;Lunettes de Romans - Myrtille de l'Ardèche;Saveurs de nos régions;Lidl;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits sablés;Biscuits;France;;;1478975195
20711887;http://world-fr.openfoodfacts.org/produit/20711887/barres-chocolat-fourrees-au-lait-sondey;Barres Chocolat fourrées au lait;Sondey;lidl;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat au lait;Biscuits;France;;;1495025547
20713638;http://world-fr.openfoodfacts.org/produit/20713638/biscuits-nappes-chocolat-au-lait-sondey;Biscuits nappés Chocolat au Lait;Sondey;LIDL;e;Biscuits au chocolat au lait;Biscuits;France;;;1478685983
20713645;http://world-fr.openfoodfacts.org/produit/20713645/biscuits-nappes-chocolat-noir-bio-sondey;Biscuits nappés chocolat noir bio;Sondey;LIDL;d;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat noir;Biscuits;France;;;1488990989
20726365;http://world-fr.openfoodfacts.org/produit/20726365/biscino-coeur-fondant-au-lait-sondey;Biscino Coeur fondant au lait;Sondey;Lidl;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat au lait;Biscuits;France;;;1495025147
20768638;http://world-fr.openfoodfacts.org/produit/20768638/grandino-chocolat-au-lait-sondey;Grandino Chocolat au Lait;Sondey,Lidl;Lidl;e;Biscuits au chocolat au lait;Biscuits;France;;;1511931304
2080350120052;http://world-fr.openfoodfacts.org/produit/2080350120052/sables-pur-beurre-euro-disney-france;Sablés Pur Beurre;Euro Disney France;;e;Biscuits sablés;Biscuits;France;;;1494928768
2080350160027;http://world-fr.openfoodfacts.org/produit/2080350160027/sables-pur-beurre-disney;Sablés Pur Beurre;Disney;;e;Biscuits sablés,Produits sous license;Biscuits;France;;;1509552812
2080350160058;http://world-fr.openfoodfacts.org/produit/2080350160058/biscuits-pur-beurre-et-biscuits-pur-beurre-nappes-de-chocolat-disneyland-paris;Biscuits Pur Beurre et Biscuits Pur Beurre Nappés de Chocolat;Disneyland Paris;Disneyland Paris;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits secs,Produits sous license,Biscuits au chocolat au lait;Biscuits;France;;;1510294800
2080350160126;http://world-fr.openfoodfacts.org/produit/2080350160126/sables-pur-beurre-nappes-de-chocolat-disney;Sablés Pur Beurre Nappés de Chocolat;Disney;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits sablés,Biscuits pur beurre;Biscuits;France;;;1506791817
20842499;http://world-fr.openfoodfacts.org/produit/20842499/bio-biscuit-epeautre-et-sesame-sondey;Bio Biscuit Épeautre et Sésame;Sondey;;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits;Biscuits;France;;;1511895623
20857554;http://world-fr.openfoodfacts.org/produit/20857554/neo-biscuits-cacaotes-vanille-sondey;Neo Biscuits cacaotés (vanille);Sondey;Lidl;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits, fr:Biscuits fourrés;Biscuits;France;;;1504857912
20857561;http://world-fr.openfoodfacts.org/produit/20857561/neo-sondey;Neo;Sondey;;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits, fr:Biscuits fourrés;Biscuits;France;;;1514283397
20936365;http://world-fr.openfoodfacts.org/produit/20936365/envitas-6-cereales-completes-sondey;Envitas 6 cereales completes;Sondey,Lidl;Lidl;d;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, fr:biscuits-secs;Biscuits;France;;;1511518271
21057667;http://world-fr.openfoodfacts.org/produit/21057667/les-galettes-caramel-du-mont-saint-michel-la-mere-poulard;Les Galettes Caramel du Mont Saint-Michel;La Mère Poulard;Noz;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/21057667/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/21057667/front.6.200.jpg;1459927495
2220251241818;http://world-fr.openfoodfacts.org/produit/2220251241818/m-m-s-biscuit-mars;M&M's biscuit;Mars,M&M's,M&M's Biscuit;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/222/025/124/1818/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/222/025/124/1818/front.9.200.jpg;1453552211
229820780931;http://world-fr.openfoodfacts.org/produit/229820780931/bjorg-cereales-et-fruits-raisins-bio;Bjorg Céréales et fruits raisins bio;Bjorg;;c;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;;;1492537340
23048034;http://world-fr.openfoodfacts.org/produit/23048034/tuiles-de-chocolat-noir-scholetta;Tuiles de chocolat noir;Scholetta;Aldi;e;en:sugary-snacks, en:biscuits-and-cakes, en:biscuits, en:chocolate-biscuits, en:dark-chocolate-biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/23048034/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/23048034/front.8.200.jpg;1514231164
24044417;http://world-fr.openfoodfacts.org/produit/24044417/biscuits-au-cacao-fourrage-lacte-les-malins-plaisirs;Biscuits au cacao fourrage lacté;les malins plaisirs;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/24044417/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/24044417/front.7.200.jpg;1485808640
24055468;http://world-fr.openfoodfacts.org/produit/24055468/les-galettes-bretonnes-pur-beurre-kergrist;Les Galettes Bretonnes pur Beurre;Kergrist;Aldi;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;;;1488639322
24111887;http://world-fr.openfoodfacts.org/produit/24111887/gouters-fourres-46-de-preparation-gout-chocolat-sondey;Goûters fourrés 46% de préparation goût chocolat ;Sondey;Lidl;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/24111887/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/24111887/front.7.200.jpg;1502043322
2411843029987;http://world-fr.openfoodfacts.org/produit/2411843029987/carres-chocolat-michel-et-augustin;Carres chocolat;Michel Et Augustin;;d;Biscuits au chocolat au lait;Biscuits;France;;;1509198340
26008967;http://world-fr.openfoodfacts.org/produit/26008967/petit-beurre-pocket-les-malins-plaisirs;Petit Beurre Pocket;Les malins plaisirs;aldi;e;Sugary snacks,Biscuits and cakes,Biscuits,Petits beurres;Biscuits;France;http://fr.openfoodfacts.org/images/products/26008967/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/26008967/front.3.200.jpg;1499160597
26035178;http://world-fr.openfoodfacts.org/produit/26035178/les-palets-bretons-pur-beurre-kergrist;Les Palets Bretons Pur Beurre;Kergrist;Aldi;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au beurre,Palets bretons;Biscuits;France;http://fr.openfoodfacts.org/images/products/26035178/front.7.400.jpg;http://fr.openfoodfacts.org/images/products/26035178/front.7.200.jpg;1512293576
26035239;http://world-fr.openfoodfacts.org/produit/26035239/biscuits-a-croquer-noisettes-mes-p-tits-secrets;Biscuits à Croquer Noisettes;Mes P'tits Secrets,Aldi;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;;;1512807984
26035260;http://world-fr.openfoodfacts.org/produit/26035260/petits-fours-veritable-delice;Petits fours;Véritable Délice;Aldi;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits secs;Biscuits;France;http://fr.openfoodfacts.org/images/products/26035260/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/26035260/front.5.200.jpg;1429786854
26035437;http://world-fr.openfoodfacts.org/produit/26035437/biscuit-au-beurre-avec-tablette-de-chocolat-au-lait-les-malins-plaisir;Biscuit au Beurre avec Tablette de Chocolat au Lait;Les Malins Plaisir,Aldi;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat au lait;Biscuits;France;;;1510524318
26035451;http://world-fr.openfoodfacts.org/produit/26035451/choco-biscuit-cappucino-ou-lait-chateau;Choco & Biscuit Cappucino (ou Lait);Château;Aldi;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/26035451/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/26035451/front.9.200.jpg;1490373097
26035468;http://world-fr.openfoodfacts.org/produit/26035468/les-galettes-bretonnes-pur-beurre-kergrist;Les Galettes Bretonnes Pur Beurre;Kergrist;Aldi;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits secs,Biscuits au beurre,Galettes Bretonnes;Biscuits;France;http://fr.openfoodfacts.org/images/products/26035468/front.12.400.jpg;http://fr.openfoodfacts.org/images/products/26035468/front.12.200.jpg;1512293567
26035475;http://world-fr.openfoodfacts.org/produit/26035475/12-palmiers-mes-p-tits-secrets;12 Palmiers;Mes P'tits Secrets;Aldi;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Palmiers;Biscuits;France;http://fr.openfoodfacts.org/images/products/26035475/front.8.400.jpg;http://fr.openfoodfacts.org/images/products/26035475/front.8.200.jpg;1506784384
26035567;http://world-fr.openfoodfacts.org/produit/26035567/les-malins-plaisirs-gout-chocolat-continental-bakeries;Les Malins Plaisirs Goût Chocolat;Continental Bakeries;;e;Biscuits au chocolat,Goûters fourrés;Biscuits;France;;;1484228134
26035581;http://world-fr.openfoodfacts.org/produit/26035581/cigarettes-fines-croustillantes-mes-p-tits-secrets;Cigarettes fines & croustillantes;Mes p'tits secrets;Aldi;e;Snacks sucrés,Biscuits et gâteaux,Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/26035581/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/26035581/front.5.200.jpg;1450949489
26035697;http://world-fr.openfoodfacts.org/produit/26035697/12-palmiers-mes-p-tits-secrets;12 palmiers;Mes P'tits Secrets;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Palmiers;Biscuits;France;http://fr.openfoodfacts.org/images/products/26035697/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/26035697/front.6.200.jpg;1450863631
26035796;http://world-fr.openfoodfacts.org/produit/26035796/tartines-craquantes-a-la-framboise-narvik;Tartines craquantes à la framboise;Narvik;Aldi;c;Snacks sucrés,Biscuits et gâteaux,Biscuits,Tartines;Biscuits;France;http://fr.openfoodfacts.org/images/products/26035796/front.6.400.jpg;http://fr.openfoodfacts.org/images/products/26035796/front.6.200.jpg;1432800350
26035895;http://world-fr.openfoodfacts.org/produit/26035895/choco-duo-mes-p-tits-secrets;Choco Duo;Mes P'tits Secrets,Coverna;Aldi;e;Biscuits au chocolat noir,Biscuits au chocolat au lait;Biscuits;France;http://fr.openfoodfacts.org/images/products/26035895/front.12.400.jpg;http://fr.openfoodfacts.org/images/products/26035895/front.12.200.jpg;1504302233
26035932;http://world-fr.openfoodfacts.org/produit/26035932/biscuits-fourres-parfum-chocolat-les-malins-plaisirs;Biscuits fourrés parfum chocolat;Les Malins Plaisirs;Aldi;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/26035932/front.4.400.jpg;http://fr.openfoodfacts.org/images/products/26035932/front.4.200.jpg;1488663803
26035994;http://world-fr.openfoodfacts.org/produit/26035994/biscuits-petit-dejeuner-lait-ou-miel-pepites-de-chocolat-croc-matin;Biscuits Petit Déjeuner Lait ou Miel & Pépites de Chocolat;Croc' Matin,Aldi;;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat,Biscuits au chocolat au lait;Biscuits;France;http://fr.openfoodfacts.org/images/products/26035994/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/26035994/front.3.200.jpg;1512578489
26037066;http://world-fr.openfoodfacts.org/produit/26037066/biscuits-aux-flocons-d-avoine-chocolat-au-lait-mes-p-tits-secrets;Biscuits aux flocons d'avoine Chocolat au Lait;Mes P'tits Secrets;Aldi;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/26037066/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/26037066/front.9.200.jpg;1475094193
26037097;http://world-fr.openfoodfacts.org/produit/26037097/crepe-dentelle-enrobee-de-chocolat-noir-kergrist;Crêpe Dentelle enrobée de Chocolat Noir;Kergrist;Aldi;e;Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/26037097/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/26037097/front.3.200.jpg;1463380578
26037134;http://world-fr.openfoodfacts.org/produit/26037134/tuiles-aux-amandes-mes-petits-secrets;Tuiles aux Amandes;Mes Petits Secrets,Aldi;Aldi;e;Biscuits secs,Tuiles sucrées,Biscuits aux amandes;Biscuits;France;;;1507408868
26037158;http://world-fr.openfoodfacts.org/produit/26037158/boudoirs-30-d-oeufs-delice;Boudoirs 30% d'œufs;Délice,Véritable Délice;Aldi;d;Biscuits,Boudoirs;Biscuits;France;http://fr.openfoodfacts.org/images/products/26037158/front.5.400.jpg;http://fr.openfoodfacts.org/images/products/26037158/front.5.200.jpg;1433017439
26037271;http://world-fr.openfoodfacts.org/produit/26037271/sables-a-la-noix-de-coco-les-malins-plaisirs;Sablés à la noix de coco;Les Malins Plaisirs;Aldi;e;Biscuits;Biscuits;France;http://fr.openfoodfacts.org/images/products/26037271/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/26037271/front.10.200.jpg;1410818329
26037684;http://world-fr.openfoodfacts.org/produit/26037684/sables-aux-cereales-chocolat-au-lait-mes-p-tits-secrets;Sablés aux céréales chocolat au lait;mes P'tits Secrets,Biscuits POULT;Aldi,ALDI;e;Snacks sucrés,Biscuits et gâteaux,Biscuits,Biscuits sablés,Biscuits au chocolat au lait;Biscuits;France;http://fr.openfoodfacts.org/images/products/26037684/front.9.400.jpg;http://fr.openfoodfacts.org/images/products/26037684/front.9.200.jpg;1490623260
26041858;http://world-fr.openfoodfacts.org/produit/26041858/mini-biscuits-les-malins-plaisirs;Mini Biscuits;Les Malins Plaisirs;;e;Biscuits,Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/26041858/front.10.400.jpg;http://fr.openfoodfacts.org/images/products/26041858/front.10.200.jpg;1415142996
26042213;http://world-fr.openfoodfacts.org/produit/26042213/go-cacao-mes-p-tits-secrets;Go-Cacao;Mes p'tits secrets;Aldi;e;Biscuits au chocolat;Biscuits;France;http://fr.openfoodfacts.org/images/products/26042213/front.3.400.jpg;http://fr.openfoodfacts.org/images/products/26042213/front.3.200.jpg;1490369134
26044651;http://world-fr.openfoodfacts.org/produit/26044651/mini-biscuits-fourres-gout-chocolat-les-malins-plaisirs;Mini biscuits fourres, gout chocolat;Les Malins Plaisirs;;e;Biscuits au chocolat;Biscuits;France;;;1502570221
